用户名,用户城市,评论内容,点赞数,评论时间,情感得分
真白洞,新疆,乐色,0,2025-11-23 14:02:33,0.5
请输入文本7878787878,山东,没有浮木,0,2025-11-23 14:00:07,0.9545598985394995
痕至吖_,山东,作者是初音未来就好了。,0,2025-11-23 13:39:29,0.9766143096380239
砂狼-白子--,福建,不知道,0,2025-11-23 13:36:13,0.3693910911319984
-恋璃-,福建,蜘蛛丝,0,2025-11-23 13:34:50,0.8630530555797126
真是太tm爽了,湖北,我同情你,0,2025-11-23 13:26:24,0.9230769230769229
哲哲-_JRwy,广东,但说实话，我个人觉得前面三个没有什么大问题，也就只有后面两个会有影响,0,2025-11-23 13:23:39,0.23412427853119822
疯圆万耶,上海,神人,0,2025-11-23 13:12:30,0.6458179703716039
用户7811934192,广西,1是的吧。。,0,2025-11-23 12:45:30,0.28493244236223225
小鯕红,河南,神了,0,2025-11-23 12:44:46,0.6041666666666664
F自由梦,山西,火了也不是好消息吧,0,2025-11-23 12:44:11,0.1672282025337558
