用户名,用户城市,评论内容,点赞数,评论时间,情感得分
极品Oren,四川,躺,1,2025-11-23 16:16:53,0.4767441860465115
挨零扇,广东,听说是原作不小心录进去的[很棒],1,2025-11-23 16:15:23,0.8149631491402556
挨零扇,广东,你最可爱的地方🎉😍是哪里呢🧐脚后跟🤔 会被击穿😝跳出来的东西是什么呢😘🥰心脏吗🤯变大后就会变硬的东西是什么呢🤭🥵啊...😑最让你心跳加速的人😍是😉谁😊呢🥰说的是我对吧🥳是不是搞错了😢 派对🎉派对🎉派对🎉派对🎉今天是31号😜 南瓜🎃南瓜🎃南瓜🎃南瓜🎃南瓜Teto是31岁 僵尸🧟僵尸🧟僵尸🧟僵尸🧟,1,2025-11-23 16:14:52,0.4052776784842289
挨零扇,广东,躺,1,2025-11-23 16:14:36,0.4767441860465115
TeikoNabetasai,河南,怎么糖果曲奇巧克力串台了,1,2025-11-23 15:52:24,0.9087106795936563
Dephit,广东,躺,0,2025-11-23 16:21:16,0.4767441860465115
蒽恬恬恬,重庆,🎉你最可爱的地方🎉😍是哪里呢🧐脚后跟🤔 会被击穿😝跳出来的东西是什么呢😘🥰心脏吗🤯变大后就会变硬的东西是什么呢🤭🥵啊...😑最让你心跳加速的人😍是😉谁😊呢🥰说的是我对吧🥳是不是搞错了😢 派对🎉派对🎉派对🎉派对🎉今天是31号😜 南瓜🎃南瓜🎃南瓜🎃南瓜🎃南瓜Teto是31岁 僵尸🧟僵尸🧟僵尸🧟僵尸?,0,2025-11-23 16:20:35,0.4052776784842289
无名100428,湖北,✌🏻😇✌🏻,0,2025-11-23 16:20:26,0.5
无名100428,湖北,（躺）,0,2025-11-23 16:19:48,0.4767441860465115
箫开心游戏原声带_f,浙江,躺,0,2025-11-23 16:19:09,0.4767441860465115
夏山p我喜欢你,河南,好耶(躺,0,2025-11-23 16:17:20,0.45063187523825066
sikailaimuqi,江苏,居然还能捉到看摇滚乃淑女之嗜好的吗🤪,0,2025-11-23 16:16:13,0.8869146059168784
无价思,江苏,上了！,0,2025-11-23 16:15:32,0.5099050763516304
sikailaimuqi,江苏,你最可爱的地方🥰是哪里呢~？🤩😍脚后跟？🤔会被击穿😯跳出来的东西🥰😘是什么呢~？🧐心脏吗？🤔❤️❤️变大后就会变硬的东西😏😏是什么呢~？😝😝啊...😨😨😯最让你心跳加速的人😝😝是－~谁－~呢－~？👂😯*雨衣酱  下线了😨😨😨说的是我对吧~？😝😘😘😝🤗🤗是不是搞错了...？😨😨🤯派对！派对！派对！派对,0,2025-11-23 16:15:09,0.02258002956395111
-O2型纸包鱼-,四川,（躺,0,2025-11-23 16:14:56,0.4767441860465115
哈喽哈喽猪精宝子,贵州,开头咋有饿。？[害怕],0,2025-11-23 16:14:25,0.5246508809066143
云笺寄相思,江西,躺,0,2025-11-23 16:13:42,0.4767441860465115
中岛敦最萌,云南,躺.,0,2025-11-23 16:13:37,0.4767441860465115
花城明三千,河北,🎉你最可爱的地方🎉😍是哪里呢🧐脚后跟🤔 会被击穿😝跳出来的东西是什么呢😘🥰心脏吗🤯变大后就会变硬的东西是什么呢🤭🥵啊...😑最让你心跳加速的人😍是😉谁😊呢🥰说的是我对吧🥳是不是搞错了😢 派对🎉派对🎉派对🎉派对🎉今天是31号😜 南瓜🎃南瓜🎃南瓜🎃南瓜🎃南瓜Teto是31岁 僵尸🧟僵尸🧟僵尸🧟僵尸?,0,2025-11-23 16:13:12,0.4052776784842289
芝鱼意南安,河北,快躺下 过两年我们就成古人了💗,0,2025-11-23 16:07:13,0.6283633801953473
神秘脚后跟,河北,（躺）,0,2025-11-23 16:06:34,0.4767441860465115
吃鸟骨的不仅缺爱还缺木,贵州,（躺下,0,2025-11-23 16:04:19,0.4547919332756515
蓝色小水母你咋这么萌,河北,蹲了800万年终于上了[流泪][流泪][流泪],0,2025-11-23 15:57:55,0.9947736586651175
Lih莉霓,辽宁,终于上了,0,2025-11-23 15:57:03,0.5710905257513447
佐---鸣,河南,躺[红心],0,2025-11-23 15:52:50,0.45063187523825066
