用户名,用户城市,评论内容,点赞数,评论时间,情感得分
锅贴_qwj,浙江,早说要改新版的了 我就抢杭州的罗曼城了 wok杭州肯定要唱这个版本了,16,2025-11-21 22:40:41,0.882372654144441
悲傷烤紅薯plus,广东,牛为什么生病了！！！,16,2025-11-21 21:54:10,0.23795856728951936
嘻歪日记,天津,两只手指向中间划有惊喜 一→         ←一,15,2025-11-21 23:27:03,0.6320122585833057
挽溪OvO,辽宁,歌词里有耿和忽而今夏哦[心动][心动],15,2025-11-21 23:13:58,0.9949163563794646
溪路贝贝呀,安徽,有点太好听了！！！ 汪苏泷怎么这么有才啊！,1,2025-11-23 16:01:05,0.569727418155878
Xx-JX7-,黑龙江,行汪苏泷你是我的神,1,2025-11-23 15:50:11,0.9345156351163659
Xx-JX7-,黑龙江,太牛了汪苏泷,1,2025-11-23 15:49:19,0.8700474243159245
心愿_n39v,河南,汪苏泷,0,2025-11-23 16:07:27,0.9043638292357026
心愿_n39v,河南,好喜欢，听不腻,0,2025-11-23 16:07:05,0.965462783900371
-Sweetheart9,浙江,期待杭州演唱会！！,0,2025-11-23 16:07:02,0.4179105350145158
心愿_n39v,河南,晴天雨天都很想你,0,2025-11-23 16:05:41,0.3981990754160062
汪汪台长,广东,汪苏泷,0,2025-11-23 16:03:28,0.9043638292357026
耶耶吃薯条,江西,酸酸甜甜的滋味「像晴天像雨天」夹杂在你的眼眸⚡️爱意在心脏跃动间蔓延✨@汪苏泷 在晴雨到来的瞬间💫凝望你的双眼,0,2025-11-23 16:00:39,0.9999319380070879
青春荒唐我不负Lee,重庆,改编好好听,0,2025-11-23 15:59:52,0.6347476891611785
慧慧超爱果冻a,广西,好听,0,2025-11-23 15:59:36,0.33333333333333337
L小瓜的瓜,天津,新写的主歌真的无敌好听,0,2025-11-23 15:49:54,0.8348994499568574
好好好事发生yeah,陕西,哥哥简直是梗王[笑哭了],0,2025-11-23 15:46:27,0.9917514606813049
悬空寺-,江苏,那一句我爱你在晴天的风里而每一颗雨滴都是我在想你🥹,0,2025-11-23 15:42:22,0.5152293827899557
悬空寺-,江苏,晴雨温暖了冬天,0,2025-11-23 15:42:16,0.9200489965432779
悬空寺-,江苏,汪苏泷是改编的神,0,2025-11-23 15:41:48,0.9633997222759255
悬空寺-,江苏,那一句我爱你在晴天的风里而每一颗雨滴都是我在想你～,0,2025-11-23 15:41:32,0.5684049281648487
我又又又困了0923,福建,汪苏泷你是我的神！！！！[哭哭][哭哭][哭哭][哭哭],0,2025-11-23 15:40:28,0.9997441864881392
橘子味的夏天_Zvt0,山西,那一句我爱你在晴天的风里，写晴；而每一颗雨滴都是我在想你，写雨；在像晴天像雨天里重温曾经关于爱的歌，写下开放式的结局，不管结局是什么，都好喜欢你。汪苏泷，就是好听。,0,2025-11-23 15:39:33,0.9999996884711191
悬空寺-,江苏,改编好好听[红心],0,2025-11-23 15:39:13,0.6100712294433353
就是腮腮,湖南,啊啊啊啊好喜欢你,0,2025-11-23 15:36:57,0.9668107461938034
就是腮腮,湖南,好喜欢你！,0,2025-11-23 15:35:19,0.7997299135570182
就是腮腮,湖南,汪苏泷是音综吧！,0,2025-11-23 15:35:10,0.8172205850979551
就是腮腮,湖南,啊啊啊啊好喜欢,0,2025-11-23 15:34:47,0.9668107461938034
就是腮腮,湖南,好好听！我喜欢这版！,0,2025-11-23 15:34:36,0.6180795578112647
