用户名,用户城市,评论内容,点赞数,评论时间,情感得分
Zpig28,四川,耶？还有阿姨的事[手动狗头],1,2025-11-20 23:38:34,0.14841683623786806
o泡果奶_fHP4,天津,这beat太顶了,1,2025-11-20 20:39:53,0.3408703996959891
Weapons-hyl,重庆,你何必为了一个烂菜叶子睡不着 你跟他耍起下半辈子囊个办,0,2025-11-21 18:36:55,0.00877010175790116
DarkHorseHumbleSwag,吉林,帅帅帅帅帅,0,2025-11-21 18:09:34,0.9999971698453916
Luck6cat,湖北,ip正确了,0,2025-11-21 18:01:09,0.737459426545853
雎腼丶,浙江,他们讲的故事完全不一样。Asen讲的是从小镇来到大城市之后见到光怪陆离的世界之后内心的割裂感，他深知自己从头到尾都是一个小镇男孩，但他又同时是一个说唱明星。他热爱自己的家乡并以此为傲，但他同时又因为家庭原因而下意识想要逃离那里。人的经历和感情都是复杂的，不是几个字就能分得清,0,2025-11-21 16:01:11,0.9999999997264921
Lucy带我去月球,重庆,让我想起了上次吃了爆辣鸭货没洗手，把别人演员辣哭了,0,2025-11-21 13:04:39,0.34288060465490555
二号机体,吉林,asen对费尽心力走出去的小镇的感情和山鸡对乐在其中的小镇的感情是不一样的，感觉前者强调的是挣脱束缚闯出名堂衣锦还乡的自豪感，后者是享受在“生活麻辣烫”中悠然自得的惬意感。二者从这些浓厚的情感中诞生出的作品都是好作品，没有高下之分[超好听],0,2025-11-21 12:56:07,0.9999999999995468
偶影孤游,山东,听到那句外面都是gay，就立马收藏了，没想到听错了，还挺好听的,0,2025-11-21 12:45:46,0.2484058046093489
Detroit_Jaycean,广东,Chinese hiphop具象化,0,2025-11-21 11:59:09,0.44767845850986676
1234567_jtkk,福建,音乐好听，词很垃圾,0,2025-11-21 11:45:57,0.2784722623509098
MusicFtv,重庆,上次晚上十一点去五小区吃火锅，吃完刚出来有个伯伯过来说了句英文，the people？,0,2025-11-21 09:18:39,0.2363639079617078
小杨不会freestyle,云南,好听好听,0,2025-11-21 00:34:36,0.1837233963534416
-N-G-,辽宁,可以关注我，点赞一下我的歌吗，在播客里，如果火了，在座的各位都有内场票[哭哭],0,2025-11-20 21:40:37,0.9898866591733202
one_cash,湖南,最后这个采样是演的还是真实发生的,0,2025-11-20 21:12:47,0.824999082845582
快使用专注光环,上海,这会这一句有点无聊了,0,2025-11-20 21:01:58,0.18960101863044576
o泡果奶_fHP4,天津,这还不顶？,0,2025-11-20 20:40:41,0.4385002121250027
o泡果奶_fHP4,天津,太顶了,0,2025-11-20 20:40:02,0.36484643480077683
快使用专注光环,上海,艾志兵都是asen的家人，到时候一起走啊哈哈哈哈哈,0,2025-11-20 20:37:48,0.9462531973527674
