用户名,用户城市,评论内容,点赞数,评论时间,情感得分
淋刈-,湖北,“我和尸体的区别是什么” “你有一颗温热的心脏”,1,2025-11-21 22:10:24,0.8320869671265826
哒宰殉,辽宁,☹︎+🎧＝☻,1,2025-11-21 20:34:57,0.5
wensuio,湖南,唱的真的好好听[哭哭],1,2025-11-21 11:45:48,0.9697075145991436
Riwoo,广东,我从来没想过~,0,2025-11-22 04:57:24,0.2782087315334685
Riwoo,广东,好听,0,2025-11-22 04:57:05,0.33333333333333337
Vividly-remember,浙江,那就去听原版啊,0,2025-11-22 03:50:49,0.46603131253882624
芯症,江苏,好好听 好喜欢bang 单依纯好牛,0,2025-11-21 23:41:40,0.8823552686473495
打碗酸奶__,广东,11.4祝我的孙颖莎生日快乐,0,2025-11-21 23:26:29,0.9900757229082722
祁琰汐,山东,小小世界有你在我身边就够了.  你有点笨笨的 但我乐意和你玩.  你太特别了 谁都无法代替.  你那么好 我怎么舍得讨厌你.  我始终认为相遇就应该好好珍惜.  关于你我很喜欢.  见面很难 下次还见.  你说愿我无忧 我说有你无忧.  这世间的爱本就稀缺 何必拘泥于性别.  我把喜欢写进风里从此整个世界都是你.,0,2025-11-21 23:17:51,0.9999999994155431
祁琰汐,山东,我们的故事 帧帧幸福瞬间。  只记得那天阳光明媚.  在不可预知的明天 平静也是一种幸福.  来年稚红花絮的满缀约许是春物化之意.  人类是自己幸福的设计者.  比起外表 我们的灵魂更相爱.  深深的话我们浅浅的说 未来长长的路我们慢慢的走.  爱是勇敢者的奖励.  被爱才能像小孩.,0,2025-11-21 23:11:44,0.9999999999999931
祁琰汐,山东,于是我们建立羁绊共撑一把伞.  我说最近幸福的没话说.  如果爱是一道选择题 那你永远是首选.  谢谢你总是让我肚子饱饱 脸上还挂着笑.  淡淡的喜欢 慢慢的爱.  我疯狂的记录幸福的瞬间 也不止一次感慨你的出现.  人和人之间的滤镜是一双偏爱的眼睛.  肩膀偏向我的时候 连同你的心也一起偏向我.,0,2025-11-21 23:04:33,0.9999999999624294
祁琰汐,山东,你一定是阅览千万古书的天才 才会读懂连我都读不懂的自己.  爱是人类最好的营养.  听起来很幸福 看起来也是.  草在摇它的种子 风在吹它的叶子 我们站着不说话就十分美好.  幸福是一碗玉米排骨汤.  能永远缠在一起吗 头发命运我和你.  幸福千金不换.  因为你是我的挚爱 所以我万般珍惜你.,0,2025-11-21 22:59:01,0.9999998982396759
淋刈-,湖北,঎  “我和尸体的区别是什么” ঎঎ ঎  ঎     ঎  “你有一颗温热的心脏”,0,2025-11-21 22:12:17,0.7456135655961453
圣剑啊看到前方那个制杖了嘛,浙江,"不看歌手的话这个还是很好听的，但""那咋了，又能怎""给人的阴影太深了",0,2025-11-21 22:06:09,0.7942022885547596
淑茹大王,河北,大风刮倒梧桐树  曾经誓言生锈不作数,0,2025-11-21 21:17:04,0.004177549532000224
Ignoramus-,中国,12.19成都见,0,2025-11-21 18:08:53,0.20685725697225976
Belgium蓝月魔术师,湖南,20W了,0,2025-11-21 17:57:42,0.5
请你来观雪,广东,突然想起，他说，我是个容易放弃的人,0,2025-11-21 17:05:06,0.7288036795708023
明月1055,山西,我从来没想过， 我会这样做。,0,2025-11-21 16:13:35,0.379206922878621
-小凯bb,北京,睡觉,0,2025-11-21 01:52:37,0.44927536231884035
