用户名,用户城市,评论内容,点赞数,评论时间,情感得分
只爱薛之谦的恩恩,美国,薛之谦万兽之王🦓🦍🦧🦣🐘🦛🦏🐪🐫🦒🦘🦬🐃🐂🐄🫏🐎🐖🐏🐑🦙🐐🦌🐕 🐩🦮🐕‍🦺🐈🐈‍⬛🪶🪽🐓🦃🦤🦚🦜🦢🦩🕊️🐇🦝🦨🦡🦫🦦🦥🐀🐁🐿️🦔🐾🐉🐲🐦‍🔥🌵🐠🐟🐬🐳🐋🪼🦐🦞🦀,0,2025-11-21 02:53:39,0.9636728250150963
只爱薛之谦的恩恩,美国,薛之谦万兽之王🦓🦍🦧🦣🐘🦛🦏🐪🐫🦒🦘🦬🐃🐂🐄🫏🐎🐖🐏🐑🦙🐐🦌🐕 🐩🦮🐕‍🦺🐈🐈‍⬛🪶🪽🐓🦃🦤🦚🦜🦢🦩🕊️🐇🦝🦨🦡🦫🦦🦥🐀🐁🐿️🦔🐾🐉🐲🐦‍🔥🌵🐠,0,2025-11-21 02:53:24,0.9636728250150963
只爱薛之谦的恩恩,美国,薛之谦万兽之王🦓🦍🦧🦣🐘🦛🦏🐪🐫🦒🦘🦬🐃🐂🐄🫏🐎🐖🐏🐑🦙🐐🦌🐕 🐩🦮🐕‍🦺🐈🐈‍⬛🪶🪽🐓🦃🦤🦚🦜🦢🦩🕊️🐇🦝🦨🦡🦫🦦🦥🐀🐁🐿️🦔🐾🐉🐲🐦‍🔥🌵🐠🐟🐬🐳,0,2025-11-21 02:53:19,0.9636728250150963
只爱薛之谦的恩恩,美国,薛之谦万兽之王🦓🦍🦧🦣🐘🦛🦏🐪🐫🦒🦘🦬🐃🐂🐄🫏🐎🐖🐏🐑🦙🐐🦌🐕 🐩🦮🐕‍🦺🐈🐈‍⬛🪶🪽🐓🦃🦤🦚🦜🦢🦩🕊️🐇🦝🦨🦡🦫🦦🦥🐀🐁🐿️🦔🐾🐉🐲🐦‍🔥🌵🐠🐟🐬🐳,0,2025-11-21 02:53:13,0.9636728250150963
只爱薛之谦的恩恩,美国,薛之谦万兽之王🦓🦍🦧🦣🐘🦛🦏🐪🐫🦒🦘🦬🐃🐂🐄🫏🐎🐖🐏🐑🦙🐐🦌🐕 🐩🦮🐕‍🦺🐈🐈‍⬛🪶🪽🐓🦃🦤🦚🦜🦢🦩🕊️🐇🦝🦨🦡🦫🦦🦥🐀🐁🐿️🦔🐾🐉🐲🐦‍🔥🌵🐠🐟🐬🐳🐋🪼,0,2025-11-21 02:53:08,0.9636728250150963
只爱薛之谦的恩恩,美国,薛之谦万兽之王🦓🦍🦧🦣🐘🦛🦏🐪🐫🦒🦘🦬🐃🐂🐄🫏🐎🐖🐏🐑🦙🐐🦌🐕 🐩🦮🐕‍🦺🐈🐈‍⬛🪶🪽🐓🦃🦤🦚🦜🦢🦩🕊️🐇🦝🦨🦡🦫🦦🦥🐀🐁🐿️🦔🐾🐉🐲🐦‍🔥🌵🐠🐟🐬🐳🐋🪼🦐🦞,0,2025-11-21 02:53:03,0.9636728250150963
只爱薛之谦的恩恩,美国,薛之谦万兽之王🦓🦍🦧🦣🐘🦛🦏🐪🐫🦒🦘🦬🐃🐂🐄🫏🐎🐖🐏🐑🦙🐐🦌🐕 🐩🦮🐕‍🦺🐈🐈‍⬛🪶🪽🐓🦃🦤🦚🦜🦢🦩🕊️🐇🦝🦨🦡🦫🦦🦥🐀🐁🐿️🦔🐾🐉🐲🐦‍🔥🌵🐠🐟🐬🐳🐋🪼🦐🦞🦀,0,2025-11-21 02:52:53,0.9636728250150963
只爱薛之谦的恩恩,美国,薛之谦万兽之王🦓🦍🦧🦣🐘🦛🦏🐪🐫🦒🦘🦬🐃🐂🐄🫏🐎🐖🐏🐑🦙🐐🦌🐕 🐩🦮🐕‍🦺🐈🐈‍⬛🪶🪽🐓🦃🦤🦚🦜🦢🦩🕊️🐇🦝🦨🦡🦫🦦🦥🐀🐁🐿️🦔🐾🐉🐲🐦‍🔥🌵🐠🐟🐬🐳🐋🪼🦐🦞🦀,0,2025-11-21 02:52:41,0.9636728250150963
云村村民173901246005028,美国,薛之谦万兽之王🦓🦍🦧🦣🐘🦛🦏🐪🐫🦒🦘🦬🐃🐂🐄🫏🐎🐖🐏🐑🦙🐐🦌🐕 🐩🦮🐕‍🦺🐈🐈‍⬛🪶🪽🐓🦃🦤🦚🦜🦢🦩🕊️🐇🦝🦨🦡🦫🦦🦥🐀🐁🐿️🦔🐾🐉🐲🐦‍🔥🌵🐠🐟🐬🐳🐋🪼🦐🦞🦀,0,2025-11-21 02:46:21,0.9636728250150963
云村村民173901246005028,美国,薛之谦万兽之王🦓🦍🦧🦣🐘🦛🦏🐪🐫🦒🦘🦬🐃🐂🐄🫏🐎🐖🐏🐑🦙🐐🦌🐕 🐩🦮🐕‍🦺🐈🐈‍⬛🪶🪽🐓🦃🦤🦚🦜🦢🦩🕊️🐇🦝🦨🦡🦫🦦🦥🐀🐁🐿️🦔🐾🐉🐲,0,2025-11-21 02:46:13,0.9636728250150963
云村村民173901246005028,美国,薛之谦万兽之王🦓🦍🦧🦣🐘🦛🦏🐪🐫🦒🦘🦬🐃🐂🐄🫏🐎🐖🐏🐑🦙🐐🦌🐕 🐩🦮🐕‍🦺🐈🐈‍⬛🪶🪽🐓🦃🦤🦚🦜🦢🦩🕊️🐇🦝🦨🦡🦫🦦🦥🐀🐁🐿️🦔🐾🐉🐲🐦‍🔥🌵🐠🐟,0,2025-11-21 02:46:07,0.9636728250150963
云村村民173901246005028,美国,薛之谦万兽之王🦓🦍🦧🦣🐘🦛🦏🐪🐫🦒🦘🦬🐃🐂🐄🫏🐎🐖🐏🐑🦙🐐🦌🐕 🐩🦮🐕‍🦺🐈🐈‍⬛🪶🪽🐓🦃🦤🦚🦜🦢🦩🕊️🐇🦝🦨🦡🦫🦦🦥🐀🐁🐿️🦔🐾🐉🐲🐦‍🔥🌵🐠,0,2025-11-21 02:46:02,0.9636728250150963
云村村民173901246005028,美国,薛之谦万兽之王🦓🦍🦧🦣🐘🦛🦏🐪🐫🦒🦘🦬🐃🐂🐄🫏🐎🐖🐏🐑🦙🐐🦌🐕 🐩🦮🐕‍🦺🐈🐈‍⬛🪶🪽🐓🦃🦤🦚🦜🦢🦩🕊️🐇🦝🦨🦡🦫🦦🦥🐀🐁🐿️🦔🐾🐉🐲🐦‍🔥🌵🐠🐟🐬,0,2025-11-21 02:45:56,0.9636728250150963
云村村民173901246005028,美国,薛之谦万兽之王🦓🦍🦧🦣🐘🦛🦏🐪🐫🦒🦘🦬🐃🐂🐄🫏🐎🐖🐏🐑🦙🐐🦌🐕 🐩🦮🐕‍🦺🐈🐈‍⬛🪶🪽🐓🦃🦤🦚🦜🦢🦩🕊️🐇🦝🦨🦡🦫🦦🦥🐀🐁🐿️🦔🐾🐉🐲🐦‍🔥🌵🐠🐟🐬🐳🐋,0,2025-11-21 02:45:51,0.9636728250150963
云村村民173901246005028,美国,薛之谦万兽之王🦓🦍🦧🦣🐘🦛🦏🐪🐫🦒🦘🦬🐃🐂🐄🫏🐎🐖🐏🐑🦙🐐🦌🐕 🐩🦮🐕‍🦺🐈🐈‍⬛🪶🪽🐓🦃🦤🦚🦜🦢🦩🕊️🐇🦝🦨🦡🦫🦦🦥🐀🐁🐿️🦔🐾🐉🐲🐦‍🔥🌵🐠🐟🐬🐳🐋🪼🦐,0,2025-11-21 02:45:46,0.9636728250150963
云村村民173901246005028,美国,薛之谦万兽之王🦓🦍🦧🦣🐘🦛🦏🐪🐫🦒🦘🦬🐃🐂🐄🫏🐎🐖🐏🐑🦙🐐🦌🐕 🐩🦮🐕‍🦺🐈🐈‍⬛🪶🪽🐓🦃🦤🦚🦜🦢🦩🕊️🐇🦝🦨🦡🦫🦦🦥🐀🐁🐿️🦔🐾🐉🐲🐦‍🔥🌵🐠🐟🐬🐳🐋🪼🦐🦞🦀,0,2025-11-21 02:45:42,0.9636728250150963
云村村民173901246005028,美国,薛之谦万兽之王🦓🦍🦧🦣🐘🦛🦏🐪🐫🦒🦘🦬🐃🐂🐄🫏🐎🐖🐏🐑🦙🐐🦌🐕 🐩🦮🐕‍🦺🐈🐈‍⬛🪶🪽🐓🦃🦤🦚🦜🦢🦩🕊️🐇🦝🦨🦡🦫🦦🦥🐀🐁🐿️🦔🐾🐉🐲🐦‍🔥🌵🐠🐟🐬🐳🐋🪼🦐🦞🦀,0,2025-11-21 02:45:16,0.9636728250150963
云村村民173901246005028,美国,薛之谦万兽之王🦓🦍🦧🦣🐘🦛🦏🐪🐫🦒🦘🦬🐃🐂🐄🫏🐎🐖🐏🐑🦙🐐🦌🐕 🐩🦮🐕‍🦺🐈🐈‍⬛🪶🪽🐓🦃🦤🦚🦜🦢🦩🕊️🐇🦝🦨🦡🦫🦦🦥🐀🐁🐿️🦔🐾🐉🐲🐦‍🔥🌵🐠🐟🐬🐳🐋🪼🦐🦞🦀,0,2025-11-21 02:45:02,0.9636728250150963
Zero灬L,上海,[手动狗头],0,2025-11-21 02:23:51,0.5972364901895207
Zero灬L,上海,天天开心,0,2025-11-21 02:22:59,0.8834014393042217
Zero灬L,上海,恭喜🎉,0,2025-11-21 02:21:10,0.7297953905324696
Zero灬L,上海,老薛自己抖音发了,0,2025-11-21 02:20:28,0.8463969116439145
Zero灬L,上海,期待这周的歌,0,2025-11-21 02:18:41,0.821801909201067
Zero灬L,上海,这周还能听到吗,0,2025-11-21 02:17:27,0.16663374991638735
兜兜妹_4YlH,广东,[脸红],0,2025-11-21 02:17:20,0.40675712327807934
兜兜妹_4YlH,广东,[脸红][脸红],0,2025-11-21 02:17:13,0.27591211340291866
兜兜妹_4YlH,广东,加一,0,2025-11-21 02:17:00,0.483455882352941
兜兜妹_4YlH,广东,要听低八度的造物哈哈哈🤣,0,2025-11-21 02:16:47,0.7912770392405778
兜兜妹_4YlH,广东,造物也想听,0,2025-11-21 02:16:36,0.5820954678774847
兜兜妹_4YlH,广东,想再跟你见面[亲吻][亲吻][亲吻],0,2025-11-21 02:16:13,0.4081185631657861
兜兜妹_4YlH,广东,我开始找你啦[亲吻][亲吻][亲吻],0,2025-11-21 02:16:00,0.22177159200830965
兜兜妹_4YlH,广东,好好听[亲吻][亲吻][亲吻],0,2025-11-21 02:15:50,0.3366182145964536
兜兜妹_4YlH,广东,谦谦[亲吻][亲吻][亲吻],0,2025-11-21 02:15:45,0.9964626120715934
Zero灬L,上海,慢慢就会懂了,0,2025-11-21 02:15:36,0.8435253810719278
Zero灬L,上海,[笑了],0,2025-11-21 02:14:38,0.6999999999999997
Zero灬L,上海,非你不可,0,2025-11-21 02:13:28,0.5657894736842105
眼刺,广西,太好了啊,0,2025-11-21 00:07:49,0.4734776023452153
Winter-禾木,黑龙江,˶^⦁𖥦⦁^˶,0,2025-11-21 00:01:41,0.5
椰奶柠檬lemon,内蒙古,看你的第一眼，我就再也没能移开视线，那个瞬间我就知道，这个男孩子，会成为我生命中最特别的存在，我会永远把他放在心里,0,2025-11-20 23:58:43,0.9988267873553659
狌羽,广东,天天开心,0,2025-11-20 23:41:11,0.8834014393042217
云村村民168879205678652,河南,天天开心,0,2025-11-20 23:15:45,0.8834014393042217
刀薛薛薛薛薛面,安徽,若是这样我算什么,0,2025-11-20 22:41:51,0.5765702187720536
邪剑仙徒弟,浙江,完整的一个过客,0,2025-11-20 22:36:22,0.946106337315832
OooNONO_,江西,睡觉啦,0,2025-11-20 22:33:28,0.44927536231884035
OooNONO_,江西,想回广东,0,2025-11-20 22:33:23,0.3762370583551391
OooNONO_,江西,好累,0,2025-11-20 22:33:17,0.6283322195921902
OooNONO_,江西,晚安,0,2025-11-20 22:33:09,0.6486499411744434
OooNONO_,江西,顶级唱商,0,2025-11-20 22:33:04,0.9946179561381975
OooNONO_,江西,好听好听好听好听好听好听,0,2025-11-20 22:32:58,0.009157150347443799
OooNONO_,江西,薛之谦薛之谦薛之谦薛之谦,0,2025-11-20 22:32:53,0.999999999739021
OooNONO_,江西,薛之谦薛之谦,0,2025-11-20 22:32:44,0.9999846718534867
OooNONO_,江西,薛之谦,0,2025-11-20 22:32:38,0.9962988954555985
OooNONO_,江西,好棒,0,2025-11-20 22:32:35,0.875
又落冬雪,江西,这样一来我剩什么 而你又会换做谁呢,0,2025-11-20 22:10:28,0.10546961055284398
悲伤emo小猪,江苏,❄️❄️❄️❄️❄️,0,2025-11-20 22:08:53,0.5
悲伤emo小猪,江苏,❄️,0,2025-11-20 22:08:41,0.5
悲伤emo小猪,江苏,[憨笑][憨笑],0,2025-11-20 22:08:30,0.44767845850986676
杜清欢lrx,广东,天天开心,0,2025-11-20 22:08:19,0.8834014393042217
悲伤emo小猪,江苏,[憨笑][憨笑][憨笑][憨笑],0,2025-11-20 22:08:15,0.3474730362549653
麦麦190620,浙江,薛式情歌的暴击时刻💥,0,2025-11-20 21:37:36,0.5110470383742507
麦麦190620,浙江,薛式情歌的暴击时刻💥,0,2025-11-20 21:35:36,0.5110470383742507
麦麦190620,浙江,薛式情歌的暴击时刻💥,0,2025-11-20 21:35:33,0.5110470383742507
麦麦190620,浙江,薛式情歌的暴击时刻💥,0,2025-11-20 21:35:31,0.5110470383742507
麦麦190620,浙江,薛式情歌的暴击时刻💥,0,2025-11-20 21:35:28,0.5110470383742507
麦麦190620,浙江,薛式情歌的暴击时刻💥,0,2025-11-20 21:35:25,0.5110470383742507
麦麦190620,浙江,薛式情歌的暴击时刻💥,0,2025-11-20 21:35:22,0.5110470383742507
麦麦190620,浙江,薛式情歌的暴击时刻💥,0,2025-11-20 21:35:20,0.5110470383742507
麦麦190620,浙江,薛式情歌的暴击时刻💥,0,2025-11-20 21:35:17,0.5110470383742507
麦麦190620,浙江,薛式情歌的暴击时刻💥,0,2025-11-20 21:35:14,0.5110470383742507
麦麦190620,浙江,如果你也听薛之谦,0,2025-11-20 21:35:11,0.9971416463332677
失望痛的彻底,江苏,等待11月后的人,0,2025-11-20 21:24:07,0.1336617084558166
_南北_-,广东,以前对陈卓璇声音不太有感觉，这首歌get到陈卓璇的声音了，声音真好听[强][强],0,2025-11-20 21:21:16,0.8348082505891071
小肥菲菲菲菲,山东,好听好听,0,2025-11-20 21:17:51,0.1837233963534416
kosvvi,福建,TVT,0,2025-11-20 21:06:20,0.5
kosvvi,福建,爽之,0,2025-11-20 21:05:58,0.8636363636363636
kosvvi,福建,谦友也是过年了,0,2025-11-20 21:05:41,0.4737672181921926
谦天下,广东,今晚那我能,0,2025-11-20 21:01:05,0.47619047619047594
Hachi-Sweetest-UchihaItachi,浙江,天天开心,0,2025-11-20 20:38:29,0.8834014393042217
该用户已升天_,山东,好听,0,2025-11-20 20:25:17,0.33333333333333337
冷粥恋痛,湖南,可以啊,0,2025-11-20 20:23:24,0.5262327818078083
玉兔的猫,天津,好听好听,0,2025-11-20 20:18:22,0.1837233963534416
Fxxxkingdrama,浙江,那你想不想和神经又有点小肌肉的我交个朋友～,0,2025-11-20 20:14:06,0.6941725669610797
怪橙熟,云南,[很棒],0,2025-11-20 19:54:33,0.864864864864865
怪橙熟,云南,[很棒],0,2025-11-20 19:54:30,0.864864864864865
怪橙熟,云南,[很棒],0,2025-11-20 19:54:27,0.864864864864865
怪橙熟,云南,[很棒],0,2025-11-20 19:54:23,0.864864864864865
怪橙熟,云南,[很棒],0,2025-11-20 19:54:06,0.864864864864865
怪橙熟,云南,[很棒],0,2025-11-20 19:54:02,0.864864864864865
天气晴_Qing,河南,好听好听好听好听好听好听好听好听好听好听，，，薛之谦的歌都挺好听的,0,2025-11-20 19:50:37,0.250771578969332
天气晴_Qing,河南,好听好听！薛之谦的歌好听,0,2025-11-20 19:49:50,0.9829706351254691
森森_tCDo,江苏,哈哈哈哈哈,0,2025-11-20 19:39:51,0.8684210526315791
森森_tCDo,江苏,我来啦,0,2025-11-20 19:39:47,0.5262327818078083
迟迟619,江西,每周都有新歌听[多多大笑][多多大笑][多多大笑],0,2025-11-20 19:02:00,0.9993445685001273
莉莉安ALP,江西,真的难得更新歌曲这么勤快,0,2025-11-20 16:18:29,0.9457145753093151
哎呦喂我的薛,陕西,谁都可以先不记得 好熟的一句歌词,0,2025-11-20 15:52:38,0.9157277039184734
哎呦喂我的薛,陕西,这样一来我算什么 而你又算我的谁呢,0,2025-11-20 15:50:47,0.524643593016661
哎呦喂我的薛,陕西,总有人来爱我 总比现在好过,0,2025-11-20 15:49:35,0.9213502887319382
哎呦喂我的薛,陕西,可我还要生活，你应该放过我,0,2025-11-20 15:49:07,0.5491687148344895
哎呦喂我的薛,陕西,好听,0,2025-11-20 15:44:33,0.33333333333333337
黏不好活人,河南,年少不懂薛氏情歌的含金量,0,2025-11-20 15:42:13,0.9029912391651732
谦谦善女,广东,投票,0,2025-11-20 15:33:11,0.5
谦谦善女,广东,投票,0,2025-11-20 15:33:05,0.5
谦谦善女,广东,投票,0,2025-11-20 15:32:50,0.5
谦谦善女,广东,投票,0,2025-11-20 15:32:44,0.5
谦谦善女,广东,投票,0,2025-11-20 15:32:38,0.5
谦谦善女,广东,投票,0,2025-11-20 15:32:33,0.5
谦谦善女,广东,投票,0,2025-11-20 15:32:25,0.5
啾咪啾咪卡哇伊,云南,刚见完分手三年半的前男友，此刻在高铁站听着这首歌眼泪止不住的掉，讨厌我自己的固执,0,2025-11-20 14:20:42,0.9991306440241373
来抱抱喵,黑龙江,真的很好很好哈哈哈哈哈爽了,0,2025-11-20 13:54:23,0.9981496876747487
俏皮卡哇猪,江苏,o,0,2025-11-20 13:14:17,0.4285714285714284
谦谦的鼻嘎,河北,不舍的情绪在释放，矫情的台词补了几行，我以为我已准备妥当。,0,2025-11-20 12:44:24,0.9388742674557038
