<<<<<<< HEAD
,名称,创建日期,播放次数,收藏量,转发量,评论数,歌单长度,tag1
1343,TNT｜去告诉世界他们已经横空出世啦,2021-01-21,209234,4693,26,91,43,流行 华语 治愈
1344,日落大道广播剧｜BGM收录,2021-02-16,140119,3529,149,450,86,浪漫 nan nan
1345,典籍里的中国|第一季完结全11期 ,2021-02-12,203610,3363,74,118,72,影视原声 经典 古风
1346,我们都是宇宙的孩子，所以想哭就去看星星,2021-04-13,163290,764,34,13,54,华语 流行 治愈
1347,丝绸之路好声音 第四季,2021-01-22,1905182,3042,46,15,204,流行 华语 感动
1348,(大局逆转BGM)这不就燃起来了吗,2021-04-27,1036247,36155,1437,648,74,华语 流行 浪漫
1349,你比夏日里的微风更让人心动,2021-04-27,442615,2514,183,145,338,华语 流行 夜晚
1350,2023全网超火歌曲推荐中,2021-04-27,1049387,1625,10,1,77,华语 流行 治愈
1351,高等Rapper4全｜Beat、BGM全收录,2021-02-22,93427,1140,25,7,106,说唱 R&B/Soul 韩语
1352,永远的第一名|SamYU|林子闳x杨宇腾,2021-03-03,191405,2488,56,98,70,nan nan nan
1353,打游戏必备超燃bgm,2021-04-27,1302380,54861,1389,646,127,欧美 流行 电子
1354,日系前奏杀｜一击命中，情不自禁,2021-03-17,232136,2020,26,19,49,日语 安静 放松
1355,直火帮2021巡演下半程-全程歌单看简介,2021-04-05,88916,815,72,28,27,说唱 nan nan
1356,Lofi Hiphop | 只想安静的睡觉,2021-04-20,94561,522,107,2,152,说唱 轻音乐 夜晚
1357,我想再拥抱你一次 一次就好,2021-05-11,5458096,15272,671,166,119,说唱 夜晚 伤感
1358,『谁是宝藏歌手』第1-13期合集 全收录,2021-05-08,485669,6265,52,17,92,华语 流行 nan
1359,心碎100%｜错误的爱情就像一场感冒,2021-05-08,1673052,9305,484,49,87,说唱 流行 华语
1360,150首熟悉但叫不出名字的热歌,2021-04-27,1040439,47764,3464,643,36,欧美 流行 放松
1361,FNF（随缘更新…),2021-04-06,707413,9313,43,103,1694,游戏 nan nan
1362,R&B/Hip-Hop/旋律/氛围/节奏/律动,2021-03-31,10923126,110000,2282,215,416,欧美 R&B/Soul 说唱
1363,往事告别 与自己和解,2021-04-27,1106870,19535,2287,649,47,轻音乐 伤感 感动
1364,欧美R&B｜随节奏游弋于温柔的绮梦,2021-04-25,694414,8314,291,24,490,R&B/Soul 夜晚 New Age
1365,Friday Night Funkin(FNF)原曲及一些Mod 曲,2021-03-15,429646,6862,34,203,298,游戏 nan nan
1366,赖蕊3位数的热门《歌单》,2021-02-18,160808,1132,20,11,39,流行 nan nan
1367,伤感日语篇 | 愿你被这世界温柔对待,2021-02-08,135217,1605,47,16,39,日语 伤感 夜晚
1368,FNF同人MOD（停更 ）,2021-03-12,200347,2066,13,83,227,电子 兴奋 游戏
1369,泽野弘之和他的72位歌姬,2021-04-10,239475,5722,71,89,66,ACG 影视原声 日语
1370,『咒术回战』OP/ED/OST/印象曲,2021-02-16,539825,12796,486,181,47,日语 ACG 影视原声
1371,HIStory4近距离爱上你 系列BGM全收录,2021-03-14,71272,852,9,14,59,影视原声 流行 华语
1372,龚俊的歌单,2021-03-26,148220,2361,48,58,538,欧美 流行 华语
1373,(大局逆转BGM)这不就燃起来了吗,2021-04-27,1036247,36155,1437,648,74,华语 流行 浪漫
1374,心动节拍：从深宵独白到狂欢风暴,2021-04-20,290453,2956,162,4,633,欧美 电子 舞曲
1375,永远的第一名|SamYU|林子闳x杨宇腾,2021-03-03,191405,2488,56,98,70,nan nan nan
1376,"""情歌说唱"" 甜腻腻的rap",2021-05-07,179363,1433,27,16,224,华语 说唱 R&B/Soul
1377,时光代理人第二季OP&ED&插曲&同人曲,2021-04-24,445232,8991,53,157,312,华语 ACG nan
1378,TNT｜去告诉世界他们已经横空出世啦,2021-01-21,209234,4693,26,91,43,流行 华语 治愈
1379,打游戏必备超燃bgm,2021-04-27,1302380,54861,1389,646,127,欧美 流行 电子
1380,典籍里的中国|第一季完结全11期 ,2021-02-12,203610,3363,74,118,72,影视原声 经典 古风
1381,你比夏日里的微风更让人心动,2021-04-27,442615,2514,183,145,338,华语 流行 夜晚
1382,2023全网超火歌曲推荐中,2021-04-27,1049387,1625,10,1,77,华语 流行 治愈
1383,直火帮2021巡演下半程-全程歌单看简介,2021-04-05,88916,815,72,28,27,说唱 nan nan
1384,Lofi Hiphop | 只想安静的睡觉,2021-04-20,94561,522,107,2,152,说唱 轻音乐 夜晚
1385,高等Rapper4全｜Beat、BGM全收录,2021-02-22,93427,1140,25,7,106,说唱 R&B/Soul 韩语
1386,心碎100%｜错误的爱情就像一场感冒,2021-05-08,1673052,9305,484,49,87,说唱 流行 华语
1387,每 首 歌 只 能 听 12 秒,2021-02-21,82209,1805,18,33,37,流行 ACG 游戏
1388,我们都是宇宙的孩子，所以想哭就去看星星,2021-04-13,163290,764,34,13,54,华语 流行 治愈
1389,日落大道广播剧｜BGM收录,2021-02-16,140119,3529,149,450,86,浪漫 nan nan
1390,丝绸之路好声音 第四季,2021-01-22,1905182,3042,46,15,204,流行 华语 感动
1391,赖蕊3位数的热门《歌单》,2021-02-18,160808,1132,20,11,39,流行 nan nan
1392,日系前奏杀｜一击命中，情不自禁,2021-03-17,232136,2020,26,19,49,日语 安静 放松
1393,Friday Night Funkin(FNF)原曲及一些Mod 曲,2021-03-15,429646,6862,34,203,298,游戏 nan nan
1394,往事告别 与自己和解,2021-04-27,1106870,19535,2287,649,47,轻音乐 伤感 感动
1395,泽野弘之和他的72位歌姬,2021-04-10,239475,5722,71,89,66,ACG 影视原声 日语
1396,FNF（随缘更新…),2021-04-06,707413,9313,43,103,1694,游戏 nan nan
1397,FNF同人MOD（停更 ）,2021-03-12,200347,2066,13,83,227,电子 兴奋 游戏
1398,『谁是宝藏歌手』第1-13期合集 全收录,2021-05-08,485669,6265,52,17,92,华语 流行 nan
1399,每 首 歌 只 能 听 12 秒,2021-02-21,82209,1805,18,33,37,流行 ACG 游戏
1400,典籍里的中国|第一季完结全11期 ,2021-02-12,203610,3363,74,118,72,影视原声 经典 古风
1401,150首熟悉但叫不出名字的热歌,2021-04-27,1040439,47764,3464,643,36,欧美 流行 放松
1402,『咒术回战』OP/ED/OST/印象曲,2021-02-16,539825,12796,486,181,47,日语 ACG 影视原声
1403,HIStory4近距离爱上你 系列BGM全收录,2021-03-14,71272,852,9,14,59,影视原声 流行 华语
1404,欧美R&B｜随节奏游弋于温柔的绮梦,2021-04-25,694414,8314,291,24,490,R&B/Soul 夜晚 New Age
1405,我想再拥抱你一次 一次就好,2021-05-11,5458096,15272,671,166,119,说唱 夜晚 伤感
1406,心动节拍：从深宵独白到狂欢风暴,2021-04-20,290453,2956,162,4,633,欧美 电子 舞曲
1407,伤感日语篇 | 愿你被这世界温柔对待,2021-02-08,135217,1605,47,16,39,日语 伤感 夜晚
1408,龚俊的歌单,2021-03-26,148220,2361,48,58,538,欧美 流行 华语
1409,R&B/Hip-Hop/旋律/氛围/节奏/律动,2021-03-31,10923126,110000,2282,215,416,欧美 R&B/Soul 说唱
1410,日落大道广播剧｜BGM收录,2021-02-16,140119,3529,149,450,86,浪漫 nan nan
1411,TNT｜去告诉世界他们已经横空出世啦,2021-01-21,209234,4693,26,91,43,流行 华语 治愈
1412,高等Rapper4全｜Beat、BGM全收录,2021-02-22,93427,1140,25,7,106,说唱 R&B/Soul 韩语
1413,你比夏日里的微风更让人心动,2021-04-27,442615,2514,183,145,338,华语 流行 夜晚
1414,我们都是宇宙的孩子，所以想哭就去看星星,2021-04-13,163290,764,34,13,54,华语 流行 治愈
1415,"""情歌说唱"" 甜腻腻的rap",2021-05-07,179363,1433,27,16,224,华语 说唱 R&B/Soul
1416,(大局逆转BGM)这不就燃起来了吗,2021-04-27,1036247,36155,1437,648,74,华语 流行 浪漫
1417,时光代理人第二季OP&ED&插曲&同人曲,2021-04-24,445232,8991,53,157,312,华语 ACG nan
1418,丝绸之路好声音 第四季,2021-01-22,1905182,3042,46,15,204,流行 华语 感动
1419,2023全网超火歌曲推荐中,2021-04-27,1049387,1625,10,1,77,华语 流行 治愈
1420,直火帮2021巡演下半程-全程歌单看简介,2021-04-05,88916,815,72,28,27,说唱 nan nan
1421,心碎100%｜错误的爱情就像一场感冒,2021-05-08,1673052,9305,484,49,87,说唱 流行 华语
1422,Lofi Hiphop | 只想安静的睡觉,2021-04-20,94561,522,107,2,152,说唱 轻音乐 夜晚
1423,打游戏必备超燃bgm,2021-04-27,1302380,54861,1389,646,127,欧美 流行 电子
1424,『谁是宝藏歌手』第1-13期合集 全收录,2021-05-08,485669,6265,52,17,92,华语 流行 nan
1425,泽野弘之和他的72位歌姬,2021-04-10,239475,5722,71,89,66,ACG 影视原声 日语
1426,FNF同人MOD（停更 ）,2021-03-12,200347,2066,13,83,227,电子 兴奋 游戏
1427,『咒术回战』OP/ED/OST/印象曲,2021-02-16,539825,12796,486,181,47,日语 ACG 影视原声
1428,永远的第一名|SamYU|林子闳x杨宇腾,2021-03-03,191405,2488,56,98,70,nan nan nan
1429,日系前奏杀｜一击命中，情不自禁,2021-03-17,232136,2020,26,19,49,日语 安静 放松
1430,伤感日语篇 | 愿你被这世界温柔对待,2021-02-08,135217,1605,47,16,39,日语 伤感 夜晚
1431,FNF（随缘更新…),2021-04-06,707413,9313,43,103,1694,游戏 nan nan
1432,150首熟悉但叫不出名字的热歌,2021-04-27,1040439,47764,3464,643,36,欧美 流行 放松
1433,往事告别 与自己和解,2021-04-27,1106870,19535,2287,649,47,轻音乐 伤感 感动
1434,我想再拥抱你一次 一次就好,2021-05-11,5458096,15272,671,166,119,说唱 夜晚 伤感
1435,龚俊的歌单,2021-03-26,148220,2361,48,58,538,欧美 流行 华语
1436,Friday Night Funkin(FNF)原曲及一些Mod 曲,2021-03-15,429646,6862,34,203,298,游戏 nan nan
1437,欧美R&B｜随节奏游弋于温柔的绮梦,2021-04-25,694414,8314,291,24,490,R&B/Soul 夜晚 New Age
1438,R&B/Hip-Hop/旋律/氛围/节奏/律动,2021-03-31,10923126,110000,2282,215,416,欧美 R&B/Soul 说唱
1439,每 首 歌 只 能 听 12 秒,2021-02-21,82209,1805,18,33,37,流行 ACG 游戏
1440,赖蕊3位数的热门《歌单》,2021-02-18,160808,1132,20,11,39,流行 nan nan
1441,HIStory4近距离爱上你 系列BGM全收录,2021-03-14,71272,852,9,14,59,影视原声 流行 华语
1442,典籍里的中国|第一季完结全11期 ,2021-02-12,203610,3363,74,118,72,影视原声 经典 古风
1443,心动节拍：从深宵独白到狂欢风暴,2021-04-20,290453,2956,162,4,633,欧美 电子 舞曲
1444,"""情歌说唱"" 甜腻腻的rap",2021-05-07,179363,1433,27,16,224,华语 说唱 R&B/Soul
1445,时光代理人第二季OP&ED&插曲&同人曲,2021-04-24,445232,8991,53,157,312,华语 ACG nan
1446,日落大道广播剧｜BGM收录,2021-02-16,140119,3529,149,450,86,浪漫 nan nan
1447,TNT｜去告诉世界他们已经横空出世啦,2021-01-21,209234,4693,26,91,43,流行 华语 治愈
1448,直火帮2021巡演下半程-全程歌单看简介,2021-04-05,88916,815,72,28,27,说唱 nan nan
1449,(大局逆转BGM)这不就燃起来了吗,2021-04-27,1036247,36155,1437,648,74,华语 流行 浪漫
1450,心碎100%｜错误的爱情就像一场感冒,2021-05-08,1673052,9305,484,49,87,说唱 流行 华语
1451,赖蕊3位数的热门《歌单》,2021-02-18,160808,1132,20,11,39,流行 nan nan
1452,丝绸之路好声音 第四季,2021-01-22,1905182,3042,46,15,204,流行 华语 感动
1453,Friday Night Funkin(FNF)原曲及一些Mod 曲,2021-03-15,429646,6862,34,203,298,游戏 nan nan
1454,我们都是宇宙的孩子，所以想哭就去看星星,2021-04-13,163290,764,34,13,54,华语 流行 治愈
1455,永远的第一名|SamYU|林子闳x杨宇腾,2021-03-03,191405,2488,56,98,70,nan nan nan
1456,打游戏必备超燃bgm,2021-04-27,1302380,54861,1389,646,127,欧美 流行 电子
1457,2023全网超火歌曲推荐中,2021-04-27,1049387,1625,10,1,77,华语 流行 治愈
1458,往事告别 与自己和解,2021-04-27,1106870,19535,2287,649,47,轻音乐 伤感 感动
1459,『谁是宝藏歌手』第1-13期合集 全收录,2021-05-08,485669,6265,52,17,92,华语 流行 nan
1460,日系前奏杀｜一击命中，情不自禁,2021-03-17,232136,2020,26,19,49,日语 安静 放松
1461,高等Rapper4全｜Beat、BGM全收录,2021-02-22,93427,1140,25,7,106,说唱 R&B/Soul 韩语
1462,你比夏日里的微风更让人心动,2021-04-27,442615,2514,183,145,338,华语 流行 夜晚
1463,FNF（随缘更新…),2021-04-06,707413,9313,43,103,1694,游戏 nan nan
1464,Lofi Hiphop | 只想安静的睡觉,2021-04-20,94561,522,107,2,152,说唱 轻音乐 夜晚
1465,伤感日语篇 | 愿你被这世界温柔对待,2021-02-08,135217,1605,47,16,39,日语 伤感 夜晚
1466,泽野弘之和他的72位歌姬,2021-04-10,239475,5722,71,89,66,ACG 影视原声 日语
1467,我想再拥抱你一次 一次就好,2021-05-11,5458096,15272,671,166,119,说唱 夜晚 伤感
1468,FNF同人MOD（停更 ）,2021-03-12,200347,2066,13,83,227,电子 兴奋 游戏
1469,150首熟悉但叫不出名字的热歌,2021-04-27,1040439,47764,3464,643,36,欧美 流行 放松
1470,欧美R&B｜随节奏游弋于温柔的绮梦,2021-04-25,694414,8314,291,24,490,R&B/Soul 夜晚 New Age
1471,每 首 歌 只 能 听 12 秒,2021-02-21,82209,1805,18,33,37,流行 ACG 游戏
1472,R&B/Hip-Hop/旋律/氛围/节奏/律动,2021-03-31,10923126,110000,2282,215,416,欧美 R&B/Soul 说唱
1473,『咒术回战』OP/ED/OST/印象曲,2021-02-16,539825,12796,486,181,47,日语 ACG 影视原声
1474,HIStory4近距离爱上你 系列BGM全收录,2021-03-14,71272,852,9,14,59,影视原声 流行 华语
1475,"""情歌说唱"" 甜腻腻的rap",2021-05-07,179363,1433,27,16,224,华语 说唱 R&B/Soul
1476,日落大道广播剧｜BGM收录,2021-02-16,140119,3529,149,450,86,浪漫 nan nan
1477,典籍里的中国|第一季完结全11期 ,2021-02-12,203610,3363,74,118,72,影视原声 经典 古风
1478,你比夏日里的微风更让人心动,2021-04-27,442615,2514,183,145,338,华语 流行 夜晚
1479,我们都是宇宙的孩子，所以想哭就去看星星,2021-04-13,163290,764,34,13,54,华语 流行 治愈
1480,丝绸之路好声音 第四季,2021-01-22,1905182,3042,46,15,204,流行 华语 感动
1481,2023全网超火歌曲推荐中,2021-04-27,1049387,1625,10,1,77,华语 流行 治愈
1482,TNT｜去告诉世界他们已经横空出世啦,2021-01-21,209234,4693,26,91,43,流行 华语 治愈
1483,时光代理人第二季OP&ED&插曲&同人曲,2021-04-24,445232,8991,53,157,312,华语 ACG nan
1484,高等Rapper4全｜Beat、BGM全收录,2021-02-22,93427,1140,25,7,106,说唱 R&B/Soul 韩语
1485,龚俊的歌单,2021-03-26,148220,2361,48,58,538,欧美 流行 华语
1486,心动节拍：从深宵独白到狂欢风暴,2021-04-20,290453,2956,162,4,633,欧美 电子 舞曲
1487,(大局逆转BGM)这不就燃起来了吗,2021-04-27,1036247,36155,1437,648,74,华语 流行 浪漫
1488,永远的第一名|SamYU|林子闳x杨宇腾,2021-03-03,191405,2488,56,98,70,nan nan nan
1489,直火帮2021巡演下半程-全程歌单看简介,2021-04-05,88916,815,72,28,27,说唱 nan nan
1490,打游戏必备超燃bgm,2021-04-27,1302380,54861,1389,646,127,欧美 流行 电子
1491,日系前奏杀｜一击命中，情不自禁,2021-03-17,232136,2020,26,19,49,日语 安静 放松
1492,泽野弘之和他的72位歌姬,2021-04-10,239475,5722,71,89,66,ACG 影视原声 日语
1493,心碎100%｜错误的爱情就像一场感冒,2021-05-08,1673052,9305,484,49,87,说唱 流行 华语
1494,赖蕊3位数的热门《歌单》,2021-02-18,160808,1132,20,11,39,流行 nan nan
1495,欧美R&B｜随节奏游弋于温柔的绮梦,2021-04-25,694414,8314,291,24,490,R&B/Soul 夜晚 New Age
1496,我想再拥抱你一次 一次就好,2021-05-11,5458096,15272,671,166,119,说唱 夜晚 伤感
1497,FNF（随缘更新…),2021-04-06,707413,9313,43,103,1694,游戏 nan nan
1498,龚俊的歌单,2021-03-26,148220,2361,48,58,538,欧美 流行 华语
1499,Lofi Hiphop | 只想安静的睡觉,2021-04-20,94561,522,107,2,152,说唱 轻音乐 夜晚
1500,HIStory4近距离爱上你 系列BGM全收录,2021-03-14,71272,852,9,14,59,影视原声 流行 华语
1501,伤感日语篇 | 愿你被这世界温柔对待,2021-02-08,135217,1605,47,16,39,日语 伤感 夜晚
1502,每 首 歌 只 能 听 12 秒,2021-02-21,82209,1805,18,33,37,流行 ACG 游戏
1503,Friday Night Funkin(FNF)原曲及一些Mod 曲,2021-03-15,429646,6862,34,203,298,游戏 nan nan
1504,FNF同人MOD（停更 ）,2021-03-12,200347,2066,13,83,227,电子 兴奋 游戏
1505,往事告别 与自己和解,2021-04-27,1106870,19535,2287,649,47,轻音乐 伤感 感动
1506,R&B/Hip-Hop/旋律/氛围/节奏/律动,2021-03-31,10923126,110000,2282,215,416,欧美 R&B/Soul 说唱
1507,150首熟悉但叫不出名字的热歌,2021-04-27,1040439,47764,3464,643,36,欧美 流行 放松
1508,『咒术回战』OP/ED/OST/印象曲,2021-02-16,539825,12796,486,181,47,日语 ACG 影视原声
1509,典籍里的中国|第一季完结全11期 ,2021-02-12,203610,3363,74,118,72,影视原声 经典 古风
1510,『谁是宝藏歌手』第1-13期合集 全收录,2021-05-08,485669,6265,52,17,92,华语 流行 nan
1511,心动节拍：从深宵独白到狂欢风暴,2021-04-20,290453,2956,162,4,633,欧美 电子 舞曲
1512,"""情歌说唱"" 甜腻腻的rap",2021-05-07,179363,1433,27,16,224,华语 说唱 R&B/Soul
1513,日落大道广播剧｜BGM收录,2021-02-16,140119,3529,149,450,86,浪漫 nan nan
1514,时光代理人第二季OP&ED&插曲&同人曲,2021-04-24,445232,8991,53,157,312,华语 ACG nan
1515,我们都是宇宙的孩子，所以想哭就去看星星,2021-04-13,163290,764,34,13,54,华语 流行 治愈
1516,丝绸之路好声音 第四季,2021-01-22,1905182,3042,46,15,204,流行 华语 感动
1517,TNT｜去告诉世界他们已经横空出世啦,2021-01-21,209234,4693,26,91,43,流行 华语 治愈
1518,(大局逆转BGM)这不就燃起来了吗,2021-04-27,1036247,36155,1437,648,74,华语 流行 浪漫
1519,永远的第一名|SamYU|林子闳x杨宇腾,2021-03-03,191405,2488,56,98,70,nan nan nan
1520,高等Rapper4全｜Beat、BGM全收录,2021-02-22,93427,1140,25,7,106,说唱 R&B/Soul 韩语
1521,Lofi Hiphop | 只想安静的睡觉,2021-04-20,94561,522,107,2,152,说唱 轻音乐 夜晚
1522,你比夏日里的微风更让人心动,2021-04-27,442615,2514,183,145,338,华语 流行 夜晚
1523,打游戏必备超燃bgm,2021-04-27,1302380,54861,1389,646,127,欧美 流行 电子
1524,2023全网超火歌曲推荐中,2021-04-27,1049387,1625,10,1,77,华语 流行 治愈
1525,Friday Night Funkin(FNF)原曲及一些Mod 曲,2021-03-15,429646,6862,34,203,298,游戏 nan nan
1526,日系前奏杀｜一击命中，情不自禁,2021-03-17,232136,2020,26,19,49,日语 安静 放松
1527,我想再拥抱你一次 一次就好,2021-05-11,5458096,15272,671,166,119,说唱 夜晚 伤感
1528,『谁是宝藏歌手』第1-13期合集 全收录,2021-05-08,485669,6265,52,17,92,华语 流行 nan
1529,赖蕊3位数的热门《歌单》,2021-02-18,160808,1132,20,11,39,流行 nan nan
1530,伤感日语篇 | 愿你被这世界温柔对待,2021-02-08,135217,1605,47,16,39,日语 伤感 夜晚
1531,往事告别 与自己和解,2021-04-27,1106870,19535,2287,649,47,轻音乐 伤感 感动
1532,心碎100%｜错误的爱情就像一场感冒,2021-05-08,1673052,9305,484,49,87,说唱 流行 华语
